timestamp,PM2.5,PM10,NO2,SO2,CO,Temperature_in_°C,Wind_Speed_in_Kmph,Rel_Humidity,Dew_Point_in_°C,Atmospheric_Pressure_in_mb
2015-06-01,-0.6225490541600845,0.3347732040410315,-0.05452753205116844,-0.6657191140829711,-1.2394340281282312,0.7646414800520244,1.480407824407316,-1.574468452736777,-0.5942697570571471,-0.8478902195800492
2015-06-02,-0.8096705902357401,-0.702157264737186,-0.012550010737704585,-1.0356402172722288,-1.1838421150381488,0.8670288991369821,0.5170170788553016,-1.4863427571462462,-0.4595727465733719,-0.57032723425041
2015-06-03,-0.4170555854515459,-0.5437488811748357,0.5875377371297642,-1.2449376835503616,-0.934575149892296,0.39704220458727785,1.4594265377528257,-0.6473632824318517,0.0784564389646377,-0.4425785799145928
2015-06-04,0.10892604140838823,-0.2768245183217421,-0.047849290024026395,-1.36337733501008,-1.0538287699081175,0.7358450184343799,0.10613354853819977,-0.842896632939854,0.1289203893712354,-0.3891564153741601
2015-06-05,0.6403512038632512,0.42507845577263903,1.4392998059629534,-1.4386595244310518,-0.6189565465421504,1.0954008377991349,0.0049425514441470845,-1.4456988863983031,-0.13715363485903917,-0.4549421333929379
2015-06-06,-0.7419666162738213,0.05204957983526219,-0.1432527475546257,0.17471567298736018,-0.2692654803303418,1.2332061271144374,0.3683996317193288,-1.4951981755038035,-0.13098792663266906,-0.7507238188579691
2015-06-07,0.0007357714591908367,0.12065163570872084,0.5608247690211959,-1.2854992080228678,-0.8942261807140104,1.442247107746227,-0.23306391904272752,-1.7488630626493198,-0.225086119872039,-1.0309966241280595
2015-06-08,0.5230193442464841,0.4643849933987912,1.2819089888959516,-1.1753112981311884,-0.8608164545441639,1.6313794235559411,-0.25404520569721784,-1.8105653324955266,-0.25695808854989005,-1.113065456610469
2015-06-09,-0.512997900312155,0.14393475770213748,-0.7004089395333248,-0.8214753680573954,-1.4474553803362815,1.5944061888863716,1.6902206909522193,-2.014525613376043,-0.41328250635077857,-1.0805476173249882
2015-06-10,-0.4255611098186211,0.021282597201105175,-0.8949127385738339,-1.1978863151622543,-1.3380648416751517,1.5218817670345262,2.3126655283687656,-1.429782343120556,0.3281201936078046,-1.0240285157097422
2015-06-11,0.03611875282622425,1.1434459232766503,-1.0009298307547123,-1.3631745273877176,-1.1121106142767527,1.4337148228224805,2.127330829587434,-1.4654896752074813,0.19835574970512523,-0.9411854489586421
2015-06-12,-0.1993141616544192,0.07159077150830837,-0.8740432322390156,-1.5093988231111026,-1.1013508891625432,1.4123841105131143,2.247973227850754,-1.3078060967116198,0.32129048603397936,-1.1688103239570073
2015-06-13,-0.4694496155527295,-0.23441597469087674,-0.4447276733513189,-1.4931742133221002,-1.1174904768338574,0.8634737804187547,1.3894889155711911,-0.7119221388450128,0.3819989978013149,-1.2230067227661305
2015-06-14,-0.6184664024638884,-0.898400721538837,0.07903730849167064,-1.4672148376596963,-1.020652950805972,0.22070831616318398,-0.08532069218402444,0.5258368206161617,0.7428352146184145,-1.0650629319509384
2015-06-15,0.33381210567385844,-0.12298960515095614,0.42654440254687803,-1.100944271672964,-1.0959710266054383,0.7127367467658989,-0.6806647010051877,-0.011487112627888067,0.8752556559109139,-1.078999148787573
2015-06-16,0.760789428901037,0.11898855556633434,0.5102609365299788,-1.376357022841282,-0.8673268679284867,0.9146674899612338,-0.6142239599326349,-0.25429697081897945,0.8786705096978266,-1.0569334721295682
2015-06-17,0.532501154888737,-0.21404324294663762,-0.38271542595642954,-1.20315931334368,-0.19574069204991013,1.0362525501246216,-0.7820742531685575,-0.521673473485875,0.729555227669309,-1.2764288873065632
2015-06-18,0.665867776964477,0.2607661377048153,0.7993334128476943,-0.8328325949096972,0.10911818618602567,1.408117968051241,-0.5512800999691639,-1.0684241424008731,0.6005496401637223,-1.348432674295842
2015-06-19,0.6536198218758886,0.19299562190254996,0.8429804946679434,-0.8441898217619989,-0.17242795430245633,1.4962849122632866,0.7880253648091353,-0.989011035839552,0.8145471441435794,-1.5156672763354573
2015-06-20,-0.40569516334039146,-0.19115781403074866,-0.1834881187740523,-1.192241325737104,-0.1810825158073641,1.103799805770948,2.298678003932438,-0.5913741857195531,0.8130294313493959,-1.3933382618805592
2015-06-21,-0.9358245276482006,-0.8089270098784231,0.5348750285728735,-0.953219199544096,-0.3148149833138285,0.6459005148632185,1.532861041043542,0.17047745168708214,0.9541767212084507,-1.3120436636668573
2015-06-22,-0.11531051008723202,-0.5834738182123043,0.1785170955713045,-1.1927222175718246,-0.008586685517902726,0.8833824452408302,1.1482041190445524,-0.16231488336305983,0.8995390606178488,-1.6209631368789243
2015-06-23,0.08622402364317665,-0.1348957470794076,0.06403294653458547,-1.1853910125684741,-0.022280881117805497,0.8833824452408302,-0.30649842233344365,0.02964773393624947,1.037650924888537,-1.774261522081905
2015-06-24,0.5110672334837073,-0.2751614381793553,0.0351517180275949,-1.0972937344704383,-0.09710987850298985,0.5932847578334477,0.08864914299279097,0.7146571926918226,1.257719280045127,-1.687547283987284
2015-06-25,-0.8409413354739962,-1.2462737026268051,-0.752922320939298,-1.2023993423006534,-0.28774413867865795,0.0756594724594932,0.28797136621044905,1.116293264005557,0.9845309770921177,-1.8547818860268992
2015-06-26,-0.19659239385695504,-0.6194190276534387,-0.3664968381762278,-1.222223229845758,-0.1455286415169326,0.6887396954178618,1.1949749038785202,0.24689114235310194,0.9539870071091779,-1.7754228734849578
